date,AED,AUD,BHD,BND,CAD,CHF,CNH,DKK,EUR,GBP,HKD,IDR(100),JPY(100),KWD,MYR,NOK,NZD,SAR,SEK,SGD,THB,USD
2015-11-04,308.6,814.18,3006.21,,867.38,1143.92,,166.56,1242.6,1747.42,146.23,8.36,936.19,3740.59,264.47,133.2,754.56,302.22,132.74,811.57,811.57,1128.9
2015-11-05,307.54,806.63,2994.27,,858.84,1136.66,,164.56,1227.48,1738.02,145.72,8.33,929.36,3720.85,264.8,130.59,744.96,301.27,130.93,805.06,805.06,1136.5
2015-11-06,309.58,812.8,3015.94,,863.76,1141.44,,165.89,1237.34,1729.47,146.71,8.38,934.19,3750.33,264.78,132.96,751.57,303.2,131.73,808.43,808.43,1137.4
2015-11-09,310.01,800.61,3020.08,,855.61,1131.75,,163.64,1220.69,1713.08,146.9,8.4,923.33,3746.13,264.08,131.46,742.99,303.6,130.44,800.87,800.87,1152.9
2015-11-10,314.22,813.12,3059.49,,869.48,1150.19,,166.38,1241.18,1744.6,148.88,8.46,937.72,3797.63,263.95,133.28,753.8,307.74,132.98,811.0,811.0,1156.5
2015-11-11,315.34,814.27,3071.99,,872.34,1150.38,,166.47,1241.82,1751.31,149.41,8.51,940.06,3810.87,264.88,134.39,756.88,308.82,133.28,814.46,814.46,1156.0
2015-11-12,314.41,816.62,3065.33,,871.28,1150.71,,166.53,1242.62,1756.85,149.0,8.49,940.47,3800.56,264.65,134.27,758.36,307.93,133.18,813.58,813.58,1151.6
2015-11-13,314.34,823.1,3062.17,,868.83,1153.75,,167.3,1248.3,1758.36,148.96,8.49,941.57,3798.95,264.49,133.12,755.62,307.86,133.71,813.97,813.97,1158.7
2015-11-16,316.19,825.05,3078.57,,871.95,1153.0,,167.26,1244.91,1768.08,149.83,8.5,948.81,3821.57,266.08,133.29,758.91,309.66,133.55,815.46,815.46,1172.3
2015-11-17,319.29,832.21,3109.54,,879.51,1161.55,,167.95,1253.44,1782.8,151.3,8.54,951.52,3859.98,267.46,134.77,760.5,312.7,134.38,824.6,824.6,1169.2
2015-11-18,318.31,831.48,3112.89,,877.91,1152.94,,166.81,1244.55,1779.23,150.85,8.5,947.14,3846.05,265.97,134.66,757.12,311.78,133.53,820.75,820.75,1173.0
2015-11-19,319.48,834.52,3109.17,,881.99,1150.28,,167.73,1251.31,1787.38,151.4,8.5,949.7,3858.6,267.32,135.35,760.48,312.9,134.56,825.41,825.41,1166.4
2015-11-20,316.96,837.12,3087.24,,875.63,1149.15,,167.47,1249.48,1780.12,150.22,8.45,947.08,3828.35,267.97,135.4,763.83,310.43,134.24,823.6,823.6,1158.7
2015-11-23,315.0,836.5,3064.47,,866.88,1134.88,,165.0,1230.88,1756.98,149.28,8.47,941.56,3802.09,269.96,133.92,758.81,308.48,132.67,818.75,818.75,1156.4
2015-11-24,315.25,833.05,3074.61,,866.69,1135.31,,165.01,1231.14,1750.92,149.4,8.44,942.07,3806.38,269.09,133.83,754.37,308.71,132.78,817.06,817.06,1158.4
2015-11-25,314.61,839.37,3063.46,,868.64,1136.45,,164.88,1230.31,1743.34,149.11,8.43,943.23,3797.57,271.97,133.68,757.73,307.6,132.97,819.89,819.89,1146.0
2015-11-26,311.77,830.6,3034.99,,861.56,1119.9,,163.03,1216.33,1731.91,147.75,8.37,933.18,3760.59,271.77,132.41,753.13,304.99,131.15,815.22,815.22,1142.2
2015-11-27,311.94,827.37,3035.77,,861.95,1119.12,,162.87,1215.19,1730.29,147.82,8.35,934.39,3759.72,271.4,132.23,752.27,305.23,131.14,813.36,813.36,1150.3
2015-11-30,313.2,827.31,3051.46,,860.37,1117.06,,163.3,1218.33,1730.14,148.43,8.35,936.73,3774.9,270.05,132.22,750.92,306.47,131.66,813.98,813.98,1158.4
2015-12-01,315.18,836.61,3070.66,,867.39,1125.4,,163.99,1223.4,1743.15,149.32,8.37,939.88,3799.47,271.79,133.22,762.52,308.55,132.77,820.34,820.34,1161.2
2015-12-02,315.32,848.02,3075.15,,866.84,1127.98,,164.92,1230.25,1745.78,149.39,8.4,942.04,3803.03,273.62,134.17,772.16,308.68,133.28,823.39,823.39,1155.3
2015-12-03,315.65,846.17,3077.52,,868.65,1137.13,,164.86,1229.79,1732.75,149.58,8.4,940.3,3807.22,273.84,133.87,769.78,309.0,133.47,821.03,821.03,1167.3
2015-12-04,317.85,856.11,3096.39,,875.18,1175.69,,171.09,1276.26,1767.56,150.63,8.43,951.66,3845.82,276.11,137.45,779.47,311.16,137.54,836.16,836.16,1156.1
2015-12-07,314.95,848.17,3067.46,,864.7,1159.82,,168.68,1258.37,1747.75,149.26,8.36,939.0,3810.9,273.73,135.7,778.47,308.31,136.36,827.47,827.47,1166.8
2015-12-08,317.57,846.86,3093.74,,863.62,1164.94,,169.36,1263.56,1755.14,150.49,8.43,945.33,3836.84,276.73,134.64,774.2,310.92,136.46,829.47,829.47,1174.7
2015-12-09,320.2,849.37,3117.54,,865.92,1184.17,,171.73,1281.31,1765.23,151.74,8.48,956.99,3872.24,276.22,134.19,781.92,313.55,138.2,835.32,835.32,1178.8
2015-12-10,320.76,851.31,3125.03,,868.49,1197.6,,173.99,1298.14,1788.39,152.02,8.49,968.95,3884.6,275.89,135.83,792.46,314.06,140.04,838.76,838.76,1177.5
2015-12-11,320.57,855.63,3123.09,,863.4,1190.9,,172.71,1288.77,1784.68,151.93,8.45,968.14,3882.81,276.41,136.24,793.58,313.84,138.23,838.68,838.68,1178.2
2015-12-14,321.2,847.02,3128.93,,858.9,1198.76,,173.49,1294.54,1792.26,152.21,8.46,974.39,3890.06,274.83,135.81,790.87,314.45,138.82,835.24,835.24,1186.5
2015-12-15,322.94,859.57,3147.66,,864.28,1203.67,,174.87,1304.71,1799.49,153.04,8.43,980.29,3912.58,274.15,137.11,802.28,316.16,139.92,842.4,842.4,1182.6
2015-12-16,322.07,851.81,3135.84,,861.36,1193.76,,173.33,1293.44,1779.02,152.62,8.42,972.46,3899.46,274.77,136.18,801.53,315.35,139.12,841.92,841.92,1177.4
2015-12-17,320.78,848.72,3124.95,,854.82,1187.94,,171.8,1282.0,1765.06,152.02,8.37,962.54,3882.04,272.92,134.31,796.23,314.02,138.21,836.49,836.49,1175.7
2015-12-18,320.97,839.2,3126.81,,845.82,1183.4,,171.14,1276.87,1757.03,152.07,8.42,961.58,3879.24,273.05,134.51,788.98,314.36,137.7,830.97,830.97,1185.7
2015-12-21,322.44,849.68,3139.55,,849.63,1193.13,,172.5,1286.56,1766.15,152.77,8.51,976.18,3899.44,276.03,135.21,797.33,315.62,138.51,838.35,838.35,1177.6
2015-12-22,320.76,846.65,3122.96,,843.77,1186.15,,172.3,1285.71,1753.87,151.98,8.55,971.91,3880.89,274.0,134.25,797.29,313.93,138.72,836.91,836.91,1177.0
2015-12-23,320.2,850.26,3117.56,,845.08,1190.38,,172.61,1287.83,1743.57,151.72,8.6,971.62,3875.12,273.83,134.83,800.45,313.38,139.48,837.59,837.59,1170.5
2015-12-24,318.98,847.55,3107.79,,845.63,1181.51,,171.23,1278.15,1742.85,151.18,8.59,968.95,3858.72,272.01,134.46,796.05,312.42,138.66,834.37,834.37,1174.4
2015-12-28,318.82,852.08,3105.94,,846.28,1187.15,,172.05,1283.65,1747.54,151.08,8.58,974.05,3860.86,271.85,134.48,800.85,312.22,139.54,833.75,833.75,1167.2
2015-12-29,317.2,844.92,3094.04,,838.34,1179.27,,171.32,1278.18,1734.04,150.31,8.53,967.85,3841.71,271.02,134.06,798.08,310.61,139.23,828.09,828.09,1167.3
2015-12-30,317.91,851.49,3101.3,,843.77,1176.41,,170.92,1275.54,1730.3,150.67,8.5,968.97,3848.71,272.29,134.21,801.63,311.42,139.32,826.9,826.9,1170.0
2015-12-31,319.09,853.1,3114.37,,844.56,1185.39,,171.64,1280.53,1735.91,151.21,8.5,972.01,3861.61,273.07,133.3,801.36,312.2,139.3,828.09,828.09,1170.0
2016-01-04,319.09,855.15,3114.37,,845.97,1172.12,177.84,170.51,1272.26,1726.59,151.21,8.5,974.19,3859.07,272.97,132.51,800.65,312.33,138.73,826.81,826.81,1183.6
2016-01-05,322.44,850.62,3141.21,,849.94,1181.7,179.19,171.84,1282.36,1742.16,152.79,8.51,992.42,3900.86,272.5,133.37,798.99,315.69,139.3,831.29,831.29,1187.3
2016-01-06,323.38,850.81,3150.23,,850.0,1177.92,178.97,171.19,1277.37,1743.78,153.23,8.57,997.15,3907.55,273.51,133.39,796.41,316.51,138.27,832.92,832.92,1188.8
2016-01-07,325.05,843.73,3168.36,,848.03,1183.66,179.05,172.44,1286.61,1746.56,154.0,8.56,1007.72,3921.5,271.8,133.37,792.03,318.09,138.97,831.26,831.26,1199.9
2016-01-08,326.62,842.07,3180.37,,850.01,1206.7,179.04,175.64,1310.37,1754.62,154.69,8.61,1020.54,3945.08,273.09,134.99,795.52,319.61,141.61,837.69,837.69,1197.0
2016-01-11,325.66,829.21,3172.52,,843.55,1210.61,179.13,175.21,1311.87,1737.6,154.09,8.59,1023.49,3941.35,273.11,135.2,779.5,318.39,140.99,828.71,828.71,1209.8
2016-01-12,329.06,844.99,3208.22,,849.87,1206.73,180.91,175.91,1312.54,1757.97,155.66,8.71,1026.98,3981.42,275.72,135.21,792.78,321.86,141.6,843.23,843.23,1205.7
2016-01-13,329.03,843.71,3209.66,,847.24,1203.69,183.05,175.73,1311.28,1745.13,155.69,8.69,1026.63,3974.28,273.88,136.13,789.88,322.17,141.61,840.32,840.32,1208.6
2016-01-14,328.48,838.87,3204.08,,841.17,1198.97,183.52,175.99,1313.65,1739.93,155.43,8.72,1025.68,3966.72,275.56,136.89,784.22,321.39,141.55,839.41,839.41,1210.6
2016-01-15,330.16,848.1,3216.54,,844.94,1206.85,183.84,176.51,1317.23,1748.47,155.84,8.72,1026.45,3984.3,275.96,138.48,786.01,323.3,141.81,844.15,844.15,1207.5
2016-01-18,329.75,830.87,3216.21,,831.19,1209.19,183.09,177.16,1322.23,1726.4,155.41,8.72,1035.71,3983.55,275.23,136.83,779.94,323.04,141.02,840.74,840.74,1215.2
2016-01-19,330.1,833.41,3215.58,,833.85,1206.23,184.24,176.93,1320.47,1727.93,155.45,8.7,1032.75,3984.95,275.79,136.21,782.73,323.29,141.29,842.72,842.72,1208.8
2016-01-20,329.42,836.22,3210.73,,830.38,1205.44,183.43,176.89,1320.3,1714.13,154.73,8.72,1028.61,3967.41,277.17,137.15,774.15,322.63,141.71,841.58,841.58,1209.9
2016-01-21,329.88,838.73,3213.62,,835.64,1205.81,183.57,176.74,1319.31,1718.96,154.97,8.68,1036.13,3980.03,275.65,136.39,780.76,323.07,141.01,842.94,842.94,1207.6
2016-01-22,329.41,847.11,3213.29,,848.1,1200.89,183.09,176.26,1315.28,1721.51,154.78,8.7,1026.99,3973.92,276.45,137.7,789.94,322.38,141.32,844.05,844.05,1203.7
2016-01-25,327.62,843.08,3195.58,,850.83,1184.25,182.23,174.05,1298.85,1716.55,154.28,8.69,1013.43,3955.29,280.01,137.67,779.49,320.74,140.1,842.13,842.13,1196.3
2016-01-26,325.17,830.05,3172.21,,836.5,1178.9,180.77,173.68,1296.22,1702.2,153.23,8.61,1009.25,3928.69,277.96,136.42,771.1,318.49,139.53,835.01,835.01,1198.9
2016-01-27,327.08,840.44,3189.11,,850.61,1181.14,181.6,174.99,1305.92,1723.83,154.16,8.64,1014.91,3955.23,279.95,138.11,780.07,320.28,140.63,842.17,842.17,1200.5
2016-01-28,327.0,843.76,3187.96,,852.32,1183.83,181.6,175.42,1309.15,1710.46,154.05,8.65,1012.6,3957.95,282.16,138.6,772.24,320.33,141.19,838.92,838.92,1210.3
2016-01-29,329.0,855.73,3204.37,,860.99,1191.36,182.78,177.15,1322.17,1735.08,155.07,8.71,1017.13,3982.6,286.76,140.34,782.2,322.21,142.12,846.34,846.34,1206.0
2016-02-01,328.41,852.78,3202.7,,862.62,1177.47,182.44,174.94,1305.35,1717.03,155.03,8.76,993.37,3973.65,290.3,138.75,780.29,321.63,140.31,847.02,847.02,1208.7
2016-02-02,327.94,856.22,3199.03,,863.56,1181.11,182.57,175.76,1311.88,1737.13,154.85,8.83,995.66,3973.94,290.14,138.61,788.1,321.3,141.18,846.51,846.51,1203.2
2016-02-03,327.56,846.08,3192.77,,855.84,1181.25,181.86,176.15,1314.51,1734.03,154.24,8.79,1004.38,3970.76,285.94,138.0,784.9,320.81,140.73,841.3,841.3,1213.8
2016-02-04,331.27,871.77,3231.44,,882.37,1210.83,183.37,180.81,1349.38,1775.29,156.09,8.84,1031.58,4035.49,288.22,142.05,809.59,324.42,144.06,859.92,859.92,1204.5
2016-02-05,327.45,865.94,3189.34,,874.53,1210.93,181.83,180.55,1347.51,1753.54,154.41,8.82,1029.4,4001.66,289.91,141.66,808.94,320.68,143.2,859.96,859.96,1190.6
2016-02-11,325.37,849.12,3169.19,,858.06,1226.88,181.73,180.65,1348.31,1736.66,153.34,8.88,1053.37,3999.0,289.9,140.31,798.69,318.65,142.78,858.8,858.8,1191.6
2016-02-12,325.89,852.08,3175.57,,860.28,1231.1,182.78,181.5,1354.64,1732.66,153.63,8.89,1063.95,4013.41,289.13,139.78,804.26,319.16,142.9,861.52,861.52,1203.5
2016-02-15,328.48,858.3,3199.42,,871.31,1234.02,184.5,181.56,1355.2,1750.75,154.88,8.94,1062.2,4042.69,289.36,140.44,800.27,321.64,143.25,864.01,864.01,1210.0
2016-02-16,329.39,863.99,3208.43,,874.52,1226.4,185.85,181.01,1351.22,1747.1,155.41,9.05,1057.37,4048.79,292.99,140.49,804.22,322.62,142.71,864.74,864.74,1214.2
2016-02-17,331.22,865.49,3227.48,,877.4,1230.63,186.89,181.62,1355.72,1740.29,156.16,9.08,1065.56,4069.44,292.98,141.01,800.64,324.39,143.0,865.66,865.66,1223.3
2016-02-18,333.45,878.18,3247.86,,895.03,1232.81,187.56,182.62,1363.32,1749.87,157.29,9.07,1073.21,4091.53,290.58,143.28,812.29,326.57,143.85,872.21,872.21,1223.1
2016-02-19,333.7,876.56,3251.8,,892.65,1234.22,187.87,182.42,1361.45,1757.04,157.53,9.08,1081.96,4097.0,294.29,142.73,813.86,326.81,145.16,873.69,873.69,1234.4
2016-02-22,335.94,881.5,3271.82,,895.17,1245.92,189.23,183.89,1372.34,1763.92,158.72,9.14,1096.95,4128.83,293.3,143.99,818.08,329.04,146.01,877.38,877.38,1233.7
2016-02-23,335.76,891.6,3271.96,,899.19,1233.82,189.01,182.27,1360.03,1745.29,158.67,9.18,1092.1,4119.87,293.86,143.29,827.05,328.82,145.14,881.23,881.23,1226.3
2016-02-24,334.91,884.87,3263.99,,892.31,1240.33,188.31,181.63,1355.51,1725.15,158.33,9.16,1098.25,4101.43,292.85,142.94,815.8,327.99,144.89,873.31,873.31,1234.5
2016-02-25,336.17,887.76,3276.98,,901.12,1248.03,188.92,182.27,1360.44,1719.89,158.93,9.21,1102.75,4115.73,292.78,142.45,822.38,329.26,145.46,878.92,878.92,1235.1
2016-02-26,336.52,893.95,3280.35,,912.86,1247.45,189.08,182.61,1362.68,1725.04,159.05,9.22,1094.81,4113.89,292.95,143.31,832.58,329.6,145.44,881.95,881.95,1234.5
2016-02-29,336.35,879.6,3276.84,,912.64,1238.06,189.0,180.73,1348.32,1712.51,158.91,9.24,1085.83,4113.89,293.34,142.01,814.38,329.4,144.26,877.01,877.01,1244.2
2016-03-02,337.83,890.9,3291.6,,924.63,1243.32,189.53,180.82,1348.73,1731.74,159.68,9.3,1088.37,4132.2,297.69,143.51,823.46,330.9,144.01,886.1,886.1,1233.2
2016-03-03,335.61,898.27,3269.93,,917.94,1236.78,188.31,179.65,1340.01,1735.46,158.59,9.28,1085.46,4098.07,295.97,142.33,821.78,328.71,143.15,881.89,881.89,1221.4
2016-03-04,331.85,896.2,3232.98,,908.61,1228.85,186.27,178.89,1334.51,1727.24,156.91,9.21,1071.7,4054.76,294.81,141.96,819.47,325.0,142.85,877.44,877.44,1209.5
2016-03-07,329.03,896.22,3205.83,,906.47,1215.43,185.41,178.12,1328.99,1719.15,155.66,9.2,1061.53,4016.95,293.65,142.32,821.42,322.25,142.46,877.76,877.76,1201.2
2016-03-08,326.89,895.96,3185.3,,903.19,1205.95,184.6,177.2,1322.33,1712.26,154.64,9.17,1059.57,3992.35,293.93,141.26,814.49,320.21,141.66,870.86,870.86,1202.5
2016-03-09,328.13,895.4,3198.0,,897.79,1209.25,185.17,177.75,1326.32,1712.35,155.18,9.17,1069.81,4012.25,292.95,140.74,811.82,321.37,141.97,871.12,871.12,1213.1
2016-03-10,330.66,907.6,3222.08,,917.23,1216.81,186.36,179.06,1335.95,1726.53,156.38,9.24,1071.7,4038.77,294.53,142.45,806.43,323.83,143.84,878.48,878.48,1211.3
2016-03-11,329.11,901.28,3207.39,,906.01,1227.33,185.39,181.14,1351.2,1726.95,155.7,9.25,1068.46,4017.28,295.33,141.92,806.63,322.3,144.47,875.37,875.37,1208.7
2016-03-14,326.74,906.68,3183.2,,906.42,1221.85,184.88,179.6,1339.91,1725.74,154.65,9.18,1055.17,3991.68,293.53,142.68,808.27,320.0,143.99,874.04,874.04,1189.8
2016-03-15,323.03,891.77,3148.05,,894.66,1200.91,182.88,176.63,1317.19,1696.52,152.93,9.08,1042.66,3944.22,289.11,140.05,791.99,316.38,142.13,862.28,862.28,1190.7
2016-03-16,323.76,887.56,3154.38,,890.72,1205.11,182.98,177.16,1321.2,1683.19,153.23,9.02,1050.85,3951.49,287.63,139.07,786.36,317.11,142.99,860.9,860.9,1192.4
2016-03-17,324.73,900.07,3163.41,,908.79,1219.72,183.04,179.49,1338.15,1699.84,153.72,8.99,1057.83,3963.12,288.3,141.08,803.16,318.04,144.86,873.2,873.2,1176.6
2016-03-18,319.77,897.96,3115.05,,904.3,1213.95,180.83,178.34,1329.3,1700.09,151.45,8.97,1054.4,3906.41,289.32,141.16,802.18,313.17,143.58,869.77,869.77,1161.3
2016-03-21,316.19,882.01,3080.04,,890.77,1197.34,179.76,175.58,1308.84,1679.76,149.75,8.85,1041.1,3861.35,286.74,138.55,787.94,309.66,141.06,855.31,855.31,1166.9
2016-03-22,317.27,883.47,3090.74,,890.36,1199.98,179.95,175.73,1309.74,1674.89,150.3,8.87,1039.61,3874.78,286.88,138.49,789.08,310.73,141.6,856.55,856.55,1163.7
2016-03-23,315.69,883.02,3075.27,,888.85,1191.43,178.84,174.52,1300.84,1648.46,149.55,8.8,1032.69,3848.32,289.66,137.98,782.6,309.18,140.95,852.13,852.13,1157.1
2016-03-24,315.5,872.58,3074.23,,877.21,1187.66,178.27,173.79,1295.54,1635.53,149.44,8.79,1030.73,3840.39,290.03,136.64,777.79,309.0,140.15,847.66,847.66,1168.1
2016-03-25,317.76,878.71,3096.91,,881.83,1196.04,179.19,175.01,1304.7,1651.8,150.43,8.81,1034.8,3864.83,289.24,137.61,782.02,311.2,140.76,851.93,851.93,1165.9
2016-03-28,318.38,877.93,3101.69,,881.04,1195.09,179.11,175.04,1304.99,1652.77,150.74,8.82,1031.81,3874.75,289.6,137.8,781.51,311.82,140.68,852.89,852.89,1171.5
2016-03-29,318.44,883.16,3102.22,,887.54,1201.19,179.31,175.71,1310.01,1667.85,150.77,8.75,1031.35,3875.41,291.42,138.74,787.61,311.86,141.22,853.72,853.72,1163.8
2016-03-30,316.64,887.89,3084.64,,890.1,1202.44,178.51,176.15,1312.91,1672.86,149.94,8.68,1031.44,3848.06,290.9,138.55,797.35,310.09,141.86,858.05,858.05,1153.4
2016-03-31,314.05,884.16,3059.52,,889.63,1195.09,177.69,175.44,1307.43,1658.44,148.77,8.69,1026.02,3819.54,292.62,138.81,797.13,307.55,141.82,853.56,853.56,1146.0
2016-04-01,311.6,877.6,3035.65,,881.33,1190.45,176.81,174.75,1302.15,1644.19,147.55,8.63,1016.84,3790.36,293.16,138.28,791.77,305.15,140.95,848.88,848.88,1144.1
2016-04-04,312.8,881.21,3047.32,,881.19,1198.08,177.44,175.73,1308.94,1634.2,148.17,8.73,1028.51,3804.93,295.2,138.16,791.71,306.32,141.34,851.29,851.29,1149.7
2016-04-05,312.49,872.96,3044.4,,878.03,1196.62,177.43,175.68,1307.23,1637.16,148.02,8.72,1031.87,3804.44,293.89,137.77,781.65,306.04,141.21,848.68,848.68,1155.4
2016-04-06,314.45,871.51,3063.5,,879.0,1207.4,178.38,176.65,1314.74,1635.08,148.91,8.74,1047.24,3827.04,294.27,138.55,785.69,307.98,142.05,852.3,852.3,1157.0
2016-04-07,314.71,878.66,3065.89,,883.11,1208.85,178.29,176.98,1317.26,1633.23,149.03,8.74,1053.45,3830.65,295.1,138.97,789.36,308.22,141.74,858.03,858.03,1153.3
2016-04-08,314.32,867.09,3062.33,,878.35,1206.88,178.12,176.45,1313.01,1623.11,148.79,8.77,1065.48,3827.92,294.93,138.65,782.98,307.85,141.38,853.51,853.51,1161.8
2016-04-11,314.87,875.18,3067.48,,890.92,1213.09,178.44,177.25,1319.22,1633.44,149.06,8.8,1068.61,3835.82,296.35,140.63,788.39,308.4,141.92,857.49,857.49,1153.8
2016-04-12,312.87,872.65,3048.11,,890.54,1203.73,177.5,176.19,1311.64,1634.85,148.2,8.75,1065.11,3812.87,295.42,140.2,788.12,306.45,141.69,855.06,855.06,1144.1
2016-04-14,311.64,876.84,3036.18,,893.53,1183.89,176.72,173.45,1290.94,1625.13,147.59,8.7,1046.3,3796.05,295.6,139.04,791.22,305.25,140.52,847.77,847.77,1150.1
2016-04-15,314.02,887.48,3059.25,,897.66,1192.88,177.66,174.61,1299.31,1631.66,148.7,8.75,1054.44,3824.9,296.16,140.04,790.43,307.57,141.72,846.47,846.47,1151.3
2016-04-18,313.19,881.78,3051.85,,886.38,1189.78,177.28,174.63,1299.08,1631.29,148.38,8.73,1061.73,3814.69,294.48,138.34,796.05,306.84,141.27,846.32,846.32,1151.8
2016-04-19,313.4,892.62,3052.91,,899.79,1193.22,177.35,174.94,1301.84,1643.48,148.43,8.74,1057.46,3814.49,293.09,140.11,801.05,306.95,141.8,851.81,851.81,1145.1
2016-04-20,310.5,890.16,3024.96,,898.92,1185.43,175.97,174.05,1295.49,1641.52,147.06,8.67,1044.27,3780.62,293.6,140.26,803.08,304.1,141.08,852.33,852.33,1130.2
2016-04-21,308.27,882.91,3003.21,,894.92,1165.52,174.89,171.97,1279.61,1623.27,146.0,8.62,1030.96,3753.44,292.96,139.52,789.44,301.92,139.35,842.52,842.52,1134.9
2016-04-22,308.98,878.92,3010.11,,891.94,1164.36,174.98,172.19,1281.19,1625.18,146.3,8.63,1037.05,3762.06,291.71,138.36,784.78,302.61,139.39,841.1,841.1,1139.3
2016-04-25,310.66,879.39,3026.55,,900.84,1166.17,175.85,172.24,1281.68,1648.55,147.11,8.65,1023.45,3777.85,292.7,138.48,783.37,304.27,139.9,841.74,841.74,1148.8
2016-04-26,313.01,886.99,3049.36,,906.56,1179.06,176.55,174.08,1295.31,1665.05,148.23,8.71,1034.09,3810.99,294.42,140.13,788.98,306.56,141.22,850.28,850.28,1148.9
2016-04-27,313.01,890.9,3049.36,,912.32,1180.75,176.74,174.53,1298.82,1676.09,148.24,8.71,1033.02,3810.99,293.07,140.9,793.52,306.56,141.58,850.9,850.9,1146.2
2016-04-28,311.97,870.88,3039.28,,910.24,1180.25,176.31,174.38,1297.96,1665.91,147.73,8.68,1027.85,3796.51,292.88,140.6,793.31,305.54,141.63,849.76,849.76,1146.7
2016-04-29,311.44,872.22,3033.98,,911.33,1182.81,175.95,174.46,1298.38,1670.95,147.46,8.67,1058.19,3789.88,293.87,140.53,795.87,305.01,141.74,850.8,850.8,1136.2
2016-05-02,309.85,866.38,3019.23,,906.71,1186.88,175.51,175.22,1304.03,1661.06,146.71,8.63,1068.09,3778.55,291.33,141.27,795.08,303.49,141.8,846.9,846.9,1144.9
2016-05-03,310.6,874.71,3026.07,,910.75,1194.62,175.95,176.72,1314.94,1673.1,147.03,8.66,1071.83,3791.92,292.03,142.24,802.61,304.2,143.22,850.68,850.68,1134.8
2016-05-04,309.58,852.43,3016.26,,894.86,1191.99,175.34,175.77,1308.01,1653.91,146.49,8.62,1065.05,3783.15,289.26,140.1,788.12,303.21,141.25,841.27,841.27,1150.6
2016-05-09,314.04,850.94,3059.76,,892.35,1186.24,177.2,176.74,1314.76,1664.67,148.63,8.71,1075.17,3837.58,287.8,140.67,789.28,307.58,141.58,847.91,847.91,1165.8
2016-05-10,317.09,852.04,3089.47,,898.83,1199.05,178.72,178.24,1325.95,1678.74,150.01,8.76,1074.69,3874.84,290.23,141.7,789.08,310.57,142.6,848.78,848.78,1174.6
2016-05-11,319.62,865.18,3114.14,,909.09,1203.24,179.51,179.42,1335.01,1695.73,151.25,8.84,1074.55,3895.29,289.55,143.05,797.15,313.05,143.88,857.97,857.97,1166.2
2016-05-12,318.01,859.78,3098.49,,908.39,1202.62,178.78,179.35,1334.38,1686.27,150.52,8.78,1077.33,3875.58,289.49,143.07,796.18,311.48,143.55,854.44,854.44,1165.9
2016-05-13,316.93,852.3,3088.04,,906.9,1199.3,178.35,178.02,1324.63,1681.89,150.01,8.75,1068.13,3862.05,289.58,143.21,794.85,310.39,142.24,847.97,847.97,1172.1
2016-05-16,318.37,849.39,3102.1,,902.7,1199.2,178.58,177.89,1323.29,1678.32,150.61,8.78,1077.24,3879.64,290.25,142.68,790.75,311.8,141.92,851.25,851.25,1178.1
2016-05-17,320.89,859.02,3126.51,,913.96,1205.24,179.79,179.28,1333.64,1699.01,151.81,8.86,1080.59,3910.16,292.57,144.28,800.15,314.25,142.61,860.54,860.54,1174.8
2016-05-18,319.43,858.97,3112.04,,908.9,1196.57,179.38,178.46,1327.35,1696.12,151.14,8.82,1075.14,3889.35,291.97,143.34,797.73,312.86,142.08,856.55,856.55,1180.6
2016-05-19,321.5,854.44,3132.11,,907.55,1195.55,180.33,178.24,1325.38,1724.35,152.07,8.82,1072.23,3911.82,291.76,142.19,797.46,314.86,141.51,854.76,854.76,1190.7
2016-05-20,324.19,860.83,3158.37,,909.84,1201.74,181.27,179.38,1333.93,1738.98,153.31,8.78,1083.28,3942.79,291.83,142.56,804.09,317.43,142.53,863.24,863.24,1186.7
2016-05-23,323.54,858.92,3151.84,,905.65,1199.19,181.11,179.28,1333.27,1722.94,152.99,8.73,1078.75,3935.1,291.2,142.66,804.96,316.76,142.85,860.72,860.72,1183.5
2016-05-24,322.1,854.61,3137.78,,900.21,1195.65,180.37,178.46,1326.91,1713.42,152.32,8.71,1082.88,3917.55,289.48,141.62,799.54,315.35,141.84,858.5,858.5,1184.2
2016-05-25,323.6,855.14,3152.37,,905.5,1196.5,181.12,178.05,1324.1,1737.44,153.01,8.68,1080.1,3934.85,288.29,142.26,803.85,316.93,142.96,860.74,860.74,1187.7
2016-05-26,322.83,852.47,3144.94,,909.95,1195.54,180.76,177.85,1322.64,1743.48,152.7,8.68,1076.39,3926.49,288.97,142.42,796.38,316.07,142.86,860.52,860.52,1179.1
2016-05-27,321.53,853.15,3132.21,,909.97,1193.53,180.09,177.75,1321.89,1731.88,152.08,8.68,1076.33,3910.6,289.35,142.76,797.29,314.91,142.66,859.88,859.88,1178.2
2016-05-30,321.06,847.33,3127.95,,903.54,1185.46,179.69,176.18,1310.2,1724.2,151.86,8.68,1065.46,3904.71,289.11,141.43,790.25,314.45,141.24,854.53,854.53,1189.3
2016-05-31,324.14,855.86,3157.92,,912.23,1200.2,180.77,178.4,1326.8,1741.97,153.24,8.73,1072.76,3942.12,289.19,142.73,797.64,317.47,142.91,862.19,862.19,1188.5
2016-06-01,324.11,861.68,3157.66,,910.13,1198.41,180.61,178.18,1325.21,1725.21,153.2,8.72,1075.67,3937.75,288.5,142.17,808.17,317.45,142.87,864.47,864.47,1190.7
